id|Autor/a|Obra|Fecha de estreno|Dirección|Compañía|Festivales|Lugar de estreno|fechaFormat|lat|lon|uuid|tipo
485|Calderón de la Barca|Life is a dream; La Vida es Sueño|19 de julio de 2008|Cecil Mackinnon|Amnistía Internacional; Puy Navarro|Festival Internacional de Teatro Clásico de Almagro|Iglesia de las bernardas||40.4830744|-3.3723843|af4ffc63-5cc3-4ae0-8c36-7e44653c00ac|Nacional
486|Calderón de la Barca|Las manos blancas no ofenden|27 de junio de 2008|Eduardo Vasco|Compañía Nacional de Teatro Clásico (CNTC)|Festival Internacional de Teatro Clásico de Almagro|Hospital de San Juan||38.389138|-0.4353982|e9a17b4f-98d1-4f60-b851-4f9b3b010f58|Nacional
487|Calderón de la Barca|La vida es sueño|diciembre de 2008|Luis d'Ors|Compañía de Actores Michael Chéjov||Centro Cultural Moncloa, Madrid||40.4351351|-3.721225|25bc5b82-623b-435e-a2ec-b35e9d67b89e|Nacional
488|Calderón de la Barca|La vida es sueño|24 de junio de 2008|Juan Carlos Pérez de la Fuente|Compañía Siglo de Oro de la Comunidad de Madrid. RESAD|Festival Clásicos en Alcalá|Teatro Salón Cervantes de Alcalá de Henares, Madrid||40.4834571|-3.3661106|9e6439df-3f79-44f5-988f-c07d66328d11|Nacional
489|Calderón de la Barca|La paz universal o el lirio y la azucena|14 de mayo de 2008|Juan Sanz Ballesteros|Antiqua Escena||Teatro Auditorio de Cuenca||40.0756717|-2.1314492|5d207861-9111-4804-8624-a1686fa24b30|Nacional
490|Calderón de la Barca|La devoción de la Cruz|25 de junio de 2007|Carlos Álvarez-Ossorio|Cámara Negra Teatro||Instituto Cervantes de Alcalá de Henares||40.4424407|-3.8771839|03030c2b-63a9-485a-a4b4-50c5d810f79b|Nacional
491|Calderón de la Barca|El pintor de su deshonra|20 de febrero de 2008|Eduardo Vasco|Compañía Nacional de Teatro Clásico (CNTC)||Teatro Lope de Vega, Sevilla||40.4605768|-3.7735913|757a62fc-de00-4618-ae85-0ac4ca1dc53a|Nacional
492|Calderón de la Barca|Casa con dos puertas mala es de guardar|26 de junio de 2008|Manuel Canseco|Compañía de Manuel Canseco Escenarios Virtuales||Foro de los Balbos de Cáceres||39.4743481|-6.3743194|5c1c4d90-f8b5-435b-8d37-0bbf549b4a9c|Nacional
493|Calderón de la Barca|La vida es sueño||José Luis Fernández|La Refinería Teatro||||||3582452b-b94b-4b63-8a5a-a80312d6c0dc|Nacional
494|Calderón de la Barca|La hija del aire|14 de enero de 2009|César Barló|Almaviva Teatro||Sala Valle-Inclán de la RESAD (Madrid)||40.4605768|-3.7735913|20126582-8818-4414-bfba-ea3d66509c0b|Nacional
495|Calderón de la Barca|La dama duende|12 de junio de 2009|Gabriel Garbisu|Amara Producciones|Festival de Teatro Clásico de Cáceres|Plaza de las Veletas de Cáceres||39.473242|-6.3728096|47003f12-6583-4b43-9449-edd488636173|Nacional
496|Calderón de la Barca|El año santo en Madrid|6 de octubre de 2009|Nuria Alkorta|Compañía Delabarca||Iglesia de San Jerónimo el Real, Madrid||40.4145399|-3.693555|809533d7-8cec-4810-8100-5a404d8613e5|Nacional
497|Calderón de la Barca|Las fortunas de Andrómeda y Perseo||Andrés Vinaches|Teatro Universitario Clásico de la Universidad de Alicante||||||58a2f928-4122-4760-9759-9953adfa72dd|Nacional
498|Calderón de la Barca|La vida es sueño|2 de julio de 2010|Héctor Noguera|Teatro Camino|Festival Internacional de Teatro Clásico de Almagro|Corral de Comedias de Almagro||38.8884435|-3.7144868|3ed8f9f1-0db2-496c-b4ea-303039d04808|Nacional
499|Calderón de la Barca|La selva confusa||Erik Coenen|La Redondilla||||||57613b48-c9dd-4bc8-befa-1d51c1c5a055|Nacional
500|Calderón de la Barca|El galán fantasma||Mariano de Paco Serrano|Secuencia 3 Artes y Comunicación||||||566ea4f2-78fb-4972-8f9f-4468c433d598|Nacional
501|Calderón de la Barca|El alcalde de Zalamea|2 de julio de 2010|Eduardo Vasco|Compañía Nacional de Teatro Clásico (CNTC)|Festival Internacional de Teatro Clásico de Almagro|Hospital de San Juan de Almagro||38.8907186|-3.7146358|42140845-b49b-4967-a475-b27714b31097|Nacional
502|Calderón de la Barca|La vida es sueño|11 de julio de 2011|Carlos Almeida|Compañía de Titiriteros de la Universidad Nacional de San Martín|Festival Almagro Off|Teatro La Veleta, Almagro (España)||38.8994113|-3.7105496|7326e9da-2d9d-4c15-acfb-60f328568ca9|Nacional
503|Calderón de la Barca|Entremeses barrocos|3 de mayo de 2011|Aitana Galán, Elisa Marinas, Héctor del Saz, Pilar Valenciano|Compañía Nacional de Teatro Clásico (CNTC)||Teatro Pavón, Madrid||40.4100351|-3.7087301|b231d2a5-7715-43fa-80c0-eed47c162760|Nacional
504|Calderón de la Barca|Otro gran teatro del mundo|21 de diciembre de 2012|Olga Margallo|Uroc Teatro||Teatro Pavón, Madrid||||73c3fbfe-46fe-425b-b877-5cb1c20e0d90|Nacional
505|Calderón de la Barca|Lorca, Calderón y los estudiantes de Babel|5 de julio de 2012|Toni Tordera|Escena Erasmus|Festival de Teatro Clásico de Almagro|Plaza de Santo Domingo de Almagro (Ciudad Real)||38.8872764|-3.7154261|549320ce-91de-4b52-a4a2-bf9b15789a4e|Nacional
506|Calderón de la Barca|La vida es sueño: el bululú||El Colectivo|El Aedo Teatro||||||9c8c30cc-5763-4f05-bbda-ad4b53b68725|Nacional
507|Calderón de la Barca|La vida es sueño|5 de julio de 2012|Helena Pimenta|Compañía Nacional de Teatro Clásico (CNTC)|Festival de Teatro Clásico de Almagro|Hospital de San Juan de Almagro (Ciudad Real)||40.4414688|-4.3717401|06c77cd2-9f3b-4ec8-b90e-cee129a3597e|Nacional
508|Calderón de la Barca|La gran Cenobia|18 de febrero de 2012|Gustavo Galindo|Teatro Galo Real|Festival La Alternativa|Nudo Teatro, Madrid||40.4605062|-3.7117905|60fdc012-bc4c-4ee3-8fff-b2d339d93549|Nacional
509|Calderón de la Barca|En la vida todo es verdad y todo mentira|12 de enero de 2012|Ernesto Caballero|Compañía Nacional de Teatro Clásico (CNTC)||Teatro Pavón, Madrid||40.4100351|-3.7087301|a2a4562c-c9b7-4550-a928-fe3ae5ea65ca|Nacional
510|Calderón de la Barca|El pleito matrimonial del cuerpo y el alma||Pau Bou Jordá|Teatre Pedra||||||335d348a-6353-42c1-a8ac-7d3eca6b1c8f|Nacional
511|Calderón de la Barca|El médico de su honra|12 de mayo de 2012||Teatro Corsario||||||3bf983d5-47fd-45cb-8809-3262f5e035d3|Nacional
512|Calderón de la Barca|El gran teatro del mundo|20 de julio de 2012|Calixto Bieito|Barcelona Internacional Teatre. BIT|Festival Grec|Teatre Lliure de Barcelona||41.3704844|2.1546943|4ccf905d-95f7-4c49-9441-318f158cc801|Nacional
513|Calderón de la Barca|Casa con dos puertas mala es de guardar|20 de julio de 2012|Gilberto Guerrero|Perro Teatro|Festival Internacional de Teatro Clásico de Almagro|Plaza de Santo Domingo de Almagro (Ciudad Real)||38.8872764|-3.7154261|5f12f116-ede1-4e41-ba9b-ccff599f1d94|Nacional
514|Calderón de la Barca|A secreto agravio, secreta venganza|15 de junio de 2013|Lino Ferreira|El Óbolo Producciones|Festival Clásicos en Alcalá|Corral de Comedias de Alcalá de Henares (Madrid)||40.4822963|-3.3671253|ee5ed863-0337-4ad6-9845-de99b258c13b|Nacional
515|Calderón de la Barca|Segismundo, el príncipe prisionero; La vida es sueño|9 de julio de 2013|Dolores Garayalde|Tabacasol 2010|Festival de Teatro Clásico de Almagro|Teatro Municipal de Almagro||38.8903496|-3.7143277|7596c89c-9f44-4ce1-9ea3-30eb43eb3534|Nacional
516|Calderón de la Barca|Segismundo, el príncipe prisionero; La vida es sueño|9 de julio de 2013|Dolores Garayalde|El Pitbull Teatro|Festival de Teatro Clásico de Almagro|Teatro Municipal de Almagro (Ciudad Real).||38.8903496|-3.7143277|fdfbadce-d03a-49c7-bd2e-b0ff2c8e4d13|Nacional
517|Calderón de la Barca|No hay burlas con el amor||Carlos Marchena|Teatro Furtivo||||||08c23b81-5e38-46ee-92c6-44f7237d09bf|Nacional
518|Calderón de la Barca|La dama duende|13 de junio de 2013|Manuel Narros|Producciones Teatrales Faraute|Festival Clásicos en Alcalá|Teatro Salón Cervantes de Alcalá de Henares||40.4834612|-3.3686855|089ceb86-147f-4f66-8b68-389347a4f5b2|Nacional
519|Calderón de la Barca|El gran teatro del mundo|4 de abril de 2013|Carlos Saura|Teatro Español||Naves del Español, Matadero Madrid.||40.3912935|-3.7003139|6f4e1e8e-63d4-459d-8378-f6ac18e6dda2|Nacional
520|Calderón de la Barca|Darlo todo y no dar nada||Nuria Alkorta|Compañía Delabarca||||||2f0b9f19-666e-4676-9610-a8cd171dab50|Nacional
521|Calderón de la Barca|Segismun2000|22 de junio de 2012|Javier Navarro de Zuvillaga|Teatro Universitario de Bellas Artes, T.U.B.A.||Salón de actos de la Facultad de Bellas Artes, Universidad Complutense de Madrid.||40.4442964|-3.7413688|ba90431e-0189-4631-90c1-e7f7af787084|Nacional
522|Calderón de la Barca|No hay burlas con el amor|2 de julio de 2013|Josemi Rodríguez|Pata Teatro||Patio del Instituto Vicente Espinel de Málaga.||36.7249953|-4.4235138|52f32f14-b0ae-40b8-b844-8fa30984b747|Nacional
523|Calderón de la Barca|Segismundo sueña... la vida es sueño 2.0|8 de julio de 2014|Hugo Nieto|Ensamble Bufo||Nave 1.1 de las Naves del Español, Matadero Madrid.||40.3915321|-3.6991793|ddb74feb-7595-4a2f-8783-d296e561ddc7|Nacional
524|Calderón de la Barca|La cómicos de la leNgua. VIda es sueño|14 de abril de 2014|José Luis Gómez|Centro Dramático Nacional, CDN|III Centenario de la Real Academia|Teatro de La Abadía de Madrid.||40.4353063|-3.7120032|e885b61d-cbf7-469a-9b65-57f1ed2b2acd|Nacional
525|Calderón de la Barca|La cena del rey Baltasar|28 de enero de 2014|Carlos Tuñón|Los Números Imaginarios||Sala Kubik Fabrik de Madrid.||40.4095829|-3.7203422|ff29b4fa-b537-4dc3-9065-cf58cc417414|Nacional
526|Calderón de la Barca|El mágico prodigioso|6 de junio de 2014|Karina Garantivá|Primas de Riesgo|Festival de Teatro Clásico|Plaza de las Veletas de Cáceres.||39.473242|-6.3728096|f680124f-a379-4443-818b-8f6d7f0ab079|Nacional
527|Calderón de la Barca|Cómicos de la leNgua. Duelo de plumas: Góngora-Quevedo|28 de abril de 2014|José Luis Gómez|Centro Dramático Nacional, CDN|III Centenario de la Real Academia|Teatro Español de Madrid.||40.41495|-3.7027612|c9cdbe38-86a5-40eb-a0de-7209bdc97219|Nacional
528|Calderón de la Barca|Antes que todo es mi dama|14 de noviembre de 2014|Víctor Manuel Dogar|Teatro del Biombo||Teatro Ideal de Calahorra, La Rioja.||42.3033524|-1.9658962|a189e31e-725b-4c31-982c-c6b514aaf789|Nacional
529|Calderón de la Barca|No hay burlas con el amor||Rosana García|Factoría Teatro||||||7c523b8b-c330-4401-8881-8952cf22e2cc|Nacional
530|Calderón de la Barca|La crítica del amor||Antonio Castillo Algarra|For the Fun of It||||||7d310435-298c-4336-b7ae-4595f8fcfa05|Nacional
531|Calderón de la Barca|La cena del rey Baltasar||Hermann Bonnín|La Seca Espai Brossa||||||79319e50-f866-4081-93d4-b472810fee85|Nacional
532|Calderón de la Barca|Enrique VIII y la cisma de Inglaterra|27 de febrero de 2015|Helena Pimenta|Compañía Nacional de Teatro Clásico (CNTC)||Teatro Pavón de Madrid.||40.4100351|-3.7087301|68989852-ee7f-4910-b75a-e403ea54f85f|Nacional
533|Calderón de la Barca|El mágico prodigioso||Yolanda Mancebo|El Viaje Entretenido||||||b0da98af-2e43-4762-9acb-0ebee1217fd8|Nacional
534|Calderón de la Barca|El alcalde de Zalamea|16 de octubre de 2015|Helena Pimenta|Compañía Nacional de Teatro Clásico (CNTC)||Teatro de la Comedia de Madrid.||40.4155377|-3.7029672|8fff74e6-7ec0-4da6-8142-730200814f9b|Nacional
535|Calderón de la Barca|Crónica de una casa real: La venganza de Tamar y Los cabellos de Absalón||Gustavo Galindo, Mamen Camacho|Teatro Galo Real||||||6c3bccb0-c87b-4284-9e14-22ee4bd97845|Nacional
536|Calderón de la Barca|La vida es sueño|10 de noviembre de 2016|Carlos Martín|Teatro del Temple||Teatro Principal de Zaragoza||41.6522037|-0.8793451|7615d52f-b05c-4328-8f40-07a9e85f4299|Nacional
537|Calderón de la Barca|La vida es sueño|14 de diciembre de 2016|César Barló|Almaviva Teatro|Jornada Lorca en la Complutense|Paraninfo de la Universidad Complutense de Madrid||40.4423273|-3.7329769|9cefa439-a544-4bf8-ac68-3f7388fd969d|Nacional
538|Calderón de la Barca|Préstame tus palabras 3|||Joven Compañía Nacional de Teatro Clásico||||||583fe628-e887-4298-b5b5-6e8152c2dcc2|Nacional
539|Calderón de la Barca|A secreto agravio, secreta venganza|19 de julio de 2017|Pedro Hofhuis|Jóvenes Clásicos|Festival Almagro Off|Teatro La Veleta de Almagro||38.8994113|-3.7105496|bb5adc5b-d25c-4d3d-adc7-3cfe62eae88b|Nacional
540|Calderón de la Barca|Otro gran teatro del mundo|16 de diciembre de 2017|Olga Margallo|Compañía Nacional de Teatro Clásico (CNTC); Uroc Teatro||Teatro de la Comedia de Madrid||40.4155377|-3.7029672|536fe3ae-99d4-45bb-8f5f-e2d075448953|Nacional
541|Calderón de la Barca|La vida es sueño (vv. 105-106); La vida es sueño (vv.105-106)|19 de abril de 2017|Carles Alfaro|Moma Teatre, Teatros del Canal|Teatros del Canal de Madrid|Teatros del Canal de Madrid||40.438279|-3.7051836|bc52d743-ace3-443a-bc6d-86fd58bcece3|Nacional
542|Calderón de la Barca|La dama duende|6 de julio de 2017|Helena Pimenta|CNTC|Festival de Almagro|Hospital de San Juan de Almagro||38.8907186|-3.7146358|280842b3-1739-4ccc-92cb-1323619a0a4b|Nacional
543|Calderón de la Barca|El monstruo de los jardines|18 de julio de 2017|David Lorente|In-Felice Teatro|Festival de Almagro Off|Teatro La Veleta de Almagro||38.8994113|-3.7105496|cba0d831-3728-412d-b019-9a0b882c757e|Nacional
544|Calderón de la Barca|Eco y Narciso|14 de julio de 2017|David Martínez|Miseria y Hambre Producciones|Festival Internacional de Teatro Clásico de Almagro|Espacio Miguel Narros de Almagro||40.4285982|-3.6976409|0149897f-760c-4c63-ac96-81c00c5cd025|Nacional
545|Calderón de la Barca|La vida es sueño|13 de julio de 2018|Clément Poirée|Théâtre de la Tempete|Festival Internacional de Teatro Clásico de Almagro|Antigua Universidad Renacentista AUREA de Almagro||38.8915978|-3.717401|8dc3dbca-e201-4e72-ba94-33c70b3b9e57|Nacional
546|Calderón de la Barca|La hidalga del valle|10 de julio de 2018|Ernesto de Diego|Corrales de Comedias Teatro|Festival Internacional de Teatro Clásico de Almagro|Corral de Comedias de Almagro||38.8884435|-3.7144868|8c77ade0-5aa3-44c9-9cfd-0340fb3cd79a|Nacional
547|Calderón de la Barca|No hay burlas con el amor|19 de julio de 2018|Juan Polanco|Producciones Esquivas|Festival Internacional de Teatro Clásico de Almagro|Teatro Municipal de Almagro||38.8903496|-3.7143277|506b3430-dff3-425d-a9e9-9d4591ff6262|Nacional
548|Calderón de la Barca|La señora y la criada|10 de diciembre de 2019|Miguel del Arco|Joven Compañía Nacional de Teatro Clásico, JCNTC||Teatro de la Comedia de Madrid||40.4155377|-3.7029672|3053d661-7572-480b-ae1a-15a93e055c34|Nacional
549|Calderón de la Barca|La hija del aire||Mario Gas|Compañía Nacional de Teatro Clásico,CNTC||Compañía Nacional de Teatro Clásico,CNTC||40.4423273|-3.7329769|97f1ec63-4ef1-4d0b-8c72-9d88bbb76255|Nacional
550|Calderón de la Barca|La gran lucha del mundo||Salomón Santiago L.|La Quinta Teatro, Al Rescate||La Quinta Teatro, Al Rescate||40.4605062|-3.7117905|8fb4dc8e-1f0f-4645-82d1-6aec09e4835b|Nacional
551|Calderón de la Barca|La dama duende||Jara Martínez Valderas, Caja Negra|Ugala Teater||||||44673718-6e2d-4325-a115-4e8ab1cc12de|Nacional
552|Calderón de la Barca|El galán fantasma|1 de noviembre de 2019|Rafael Rodríguez|2Rc Producciones|Teatro Pérez Galdós de Las Palmas de Gran Canaria|Teatro Pérez Galdós de Las Palmas de Gran Canaria||28.1034923|-15.4138437|a93be6b0-d2ad-44cd-8fda-b9702b268caf|Nacional
553|Calderón de la Barca|Con quien vengo, vengo||Gabriel Garbisu|Amara Producciones||||||eefde115-0fe9-44f7-92db-1201ae030407|Nacional
554|Calderón de la Barca|Aire; La hija del aire||José María Esbec|ThreeR Teatro||||||974aa19e-3f40-4010-8b07-f891489dceb0|Nacional
555|Calderón de la Barca|No hay burlas con el amor|29 de julio de 2020|No disponible|Lasardaproduce|Fiesta Corral Cervantes|Lasardaproduce||40.425472|-3.7097035|8acf3960-27f6-4621-a1fc-2314a083b61a|Nacional
556|Calderón de la Barca|Mujeres del Siglo de Oro|18 de septiembre de 2020|No disponible|Teatro Corsario|No disponible|Teatro Corsario||41.6475849|-4.735556|4ffdfd6d-71b8-4f95-b681-3b271f18114a|Nacional
557|Calderón de la Barca|Céfalo y Pocris|15 de julio de 2020|No disponible|Teatro del Velador|Festival Internacional de Teatro Clásico de Almagro|Teatro del Velador||40.4148155|-3.7062283|315660f7-65e5-4518-9a69-f724b1242603|Nacional
558|Calderón de la Barca|Casa con dos puertas mala es de guardar|23 de julio de 2020|No disponible|Clásicos on the Road|Festival Internacional de Teatro Clásico de Almagro|Clásicos on the Road||40.4423273|-3.7329769|087f257f-9027-4591-a0ea-f438cd9fc3d1|Nacional
559|Calderón de la Barca|Andanzas y entremeses de Juan Rana|7 de febrero de 2020|No disponible|Ron Lalá Teatro S.L., Compañía Nacional de Teatro Clásico (CNTC)|No disponible|Ron Lalá Teatro S.L., Compañía Nacional de Teatro Clásico (CNTC)||40.4423273|-3.7329769|bf1ca8e9-f170-4771-82e6-477b601e3df7|Nacional
560|Calderón de la Barca|La crítica del amor|No disponible|No disponible|For the Fun of It|No disponible|For the Fun of It||40.4326401|-3.7183549|949adc3c-ab38-411d-a332-b7c3b010f50a|Nacional
561|Calderón de la Barca|La cena del rey Baltasar|No disponible|No disponible|La Seca Espai Brossa|No disponible|La Seca Espai Brossa||41.3843005|2.1649578|2fd90ad8-e49a-4e85-b262-6d2958227c07|Nacional
562|Calderón de la Barca|Enrique VIII y la cisma de Inglaterra|27 de febrero de 2015|No disponible|Compañía Nacional de Teatro Clásico (CNTC)|No disponible|Compañía Nacional de Teatro Clásico (CNTC)||40.4605768|-3.7735913|157abc19-59dc-47e9-beeb-85757370967c|Nacional
563|Calderón de la Barca|La vida es sueño|23 de octubre de 2021|No disponible|Teatre Lliure|No disponible|Teatre Lliure||41.3866101|2.1566491|494c586e-2ad4-46cd-bb18-2766f02095c8|Nacional
564|Calderón de la Barca|La vida es sueño|16 de julio de 2021|No disponible|Producciones La Folía|Festival de Teatro Clásico de Almagro|Producciones La Folía||35.2268307|-17.4116817|b783485c-3547-4a98-befd-a21b1f7d2d77|Nacional
565|Calderón de la Barca|No hay burlas con el amor|27 de noviembre de 2021|No disponible|Butaca 78|No disponible|Butaca 78||42.8112624|-1.6661473|8c8eb35c-a45e-49e5-813a-a83295a526e5|Nacional
566|Calderón de la Barca|La vida es sueño|17 de febrero de 2021|No disponible|Compañía Nacional de Teatro Clásico (CNTC)|No disponible|Compañía Nacional de Teatro Clásico (CNTC)||40.4605768|-3.7735913|17f5ea2e-8c4f-4773-bcf6-218190a94659|Nacional
567|Calderón de la Barca|No hay burlas con el amor (Reposición)|10 de junio de 2021|No disponible|GG Producción y Distribución Escénica, Festival Clásicos en Alcalá|Festival Iberoamericano del Siglo de Oro, Clásicos en Alcalá|GG Producción y Distribución Escénica, Festival Clásicos en Alcalá||40.4423273|-3.7329769|1596231a-2c57-43c1-b217-d07a3c0499b9|Nacional
568|Calderón de la Barca|Don Gil de Olmedo es sueño|28 de septiembre de 2021|Alfonso Palomares|Lagartolagarto, Zazurca Artes Escénicas|No disponible|Teatro Olimpia de Huesca.||42.1391896|-0.4128005|63ea2ea8-385d-47a0-ae8f-08ea4ad10689|Nacional
569|Calderón de la Barca|Amar después de la muerte|No disponible|Carlos Martínez-Abarca|Maná Obras Teatro|No disponible|No disponible.||40.4423273|-3.7329769|1db960d2-0c14-47f6-bdc8-d6e66044c695|Nacional
570|Calderón de la Barca|La hija del aire|No disponible|Ernesto Caballero|Los Veranos de la Villa, Fundación Juan March|No disponible|No disponible.||40.4605062|-3.7117905|d07c2d5b-cc3e-49b9-8639-9a0068641840|Nacional
571|Calderón de la Barca|Paladio Arte|10 de noviembre de 2021|Pablo Tercero, Marta Cantero|Paladio Arte|No disponible|Teatro Juan Bravo de Segovia.||40.9504866|-4.1261172|08477d25-bbb1-4ac3-bd2e-b891390c782e|Nacional
572|Calderón de la Barca|Eco y Narciso, Valor, agravio y mujer, Fuenteovejuna|4 de marzo de 2021|Mariano Estudillo|Joven Compañía nacional de Teatro Clásico (JCNTC)|No disponible|Sala Tirso de Molina del Teatro de la Comedia de Madrid.||40.4155377|-3.7029672|17623ab1-d296-4618-9da6-cbb860748f5a|Nacional
573|Calderón de la Barca|La gran Cenobia|13 de enero de 2022|David Boceta|Compañía nacional de Teatro Clásico,CNTC||Compañía Nacional de Teatro Clásico,CNTC||40.4605768|-3.7735913|1cafbc5e-49b3-4d51-af2f-720cd123779a|Nacional
574|Calderón de la Barca|La vida es sueño|2 de julio de 2022|Mariano de Paco Serrano|Teatro Círculo||Monasterio Cisterciense de San Bernardo de Alcalá de Henares, Madrid||40.4830744|-3.3723843|663bff86-cf15-45e4-b5a5-82212e8e831f|Nacional
575|Calderón de la Barca|La vida es sueño. Versión musical|1 de julio de 2022|Macarena Baeza de la Fuente|Teatro la Calderona||Teatro la Calderona||40.4140475|-3.706086|2c0174ba-3a3a-4f35-a861-3b76bb052051|Nacional
576|Calderón de la Barca|La vida es sueño en sus versos esenciales|27 de julio de 2022||Olmedo Clásico. Festival de Teatro Clásico de Olmedo||||||0048ce64-a6da-4103-8c49-0e29f89fb757|Nacional
577|Calderón de la Barca|La vida es sueño|17 de julio de 2022|Declan Donnellan|Compañía Nacional de Teatro Clásico, Cheek by Jowl y LAZONA|Festival de Almada|Teatro municipal Joaqim Beneite de Almada||38.676377|-9.162453|88484671-cc9e-48a5-a922-39744dd03ffe|Nacional
578|Pedro Calderón de la Barca|La vida es sueño|||Teatro del Temple|Festival Don Quijote|Café de la Danse, París, Francia.||48.8540726|2.3703276|6159d95d-7bdd-4b69-9760-6c8c0e34c4b5|Nacional
579|Bartolomé Torres Naharro|Comedia Aquilana|3 de marzo de 2018|Ana Zamora|Nao d´amores|Festival de Teatro Clásico de Almagro|Teatro de la Comedia. Compañía Nacional de Teatro Clásico||40.4155377|-3.7029672|db5b97af-8748-43c3-b915-27f0ef56cce8|Nacional
580|Bartolomé Torres Naharro|Soldadesca|20 de marzo de 2018|Agustín Iglesias|Compañía Teatro Guirigái||Teatro de la Comedia. Compañía Nacional de Teatro Clásico||40.4155377|-3.7029672|ab960c37-f649-4bc8-912c-b7485967ed5c|Nacional
581|Jerónimo Bermúdez|Nise, la tragedia de Inés de Castro|12 de diciembre de 2019|Ana Zamora|Nao d´amores|Festival de Teatro Clásico de Almagro|Teatro de la Abadía||40.4353063|-3.7120032|3d6a3de5-defc-4a94-9dea-736f9872cfcd|Nacional
582|Miguel de Cervantes|Ay! Quijote; Don Quijote|30/10/2001|Omar Porras|Teatro Malandro||Théâtre de Vidy (Lausanne)||46.5128547|6.6082634|87e9165e-9afd-4911-a949-a50db3c0a270|Internacional
583|Miguel de Cervantes|Don Quijote. El rufián viudo. El retablo de las maravillas. El juez de los divorcios y La cueva de Salamanca|26/04/2002|Henning Brackhaus|Fondazione Teatro Due Cavallerizza, Teatri di Reggio Emilia||Teatro Cavallerizza (Reggio Emilia)||44.7016811|10.6260866|8103a254-b4ba-4269-980b-0a39016d30e9|Internacional
584|Miguel de Cervantes|Un Cervantes integral|20/10/2002|Henning Brackhaus|Teatro Stabile de Turín, Fondazione Teatro Due, Teatri di Reggio Emilia||Teatro Astra (Turín)||45.0773564|7.6475399|9ff9adbd-ab30-4c71-a1dd-96a99567355c|Internacional
585|Miguel de Cervantes|El viejo celoso|18/11/2017|Adriano Iurissevich|Venezia Inscena, Reymala|Festival Internacional de Teatro Clásico de Almagro, 15-16 de julio de 2016|Teatro Leal de San Cristóbal de La Laguna (Tenerife)||28.4895493|-16.3207447|af8c0b2d-b305-4233-a707-07fc00d2e89c|Internacional
586|Miguel de Cervantes|Quijote; Don Quijote|2008|Émilie Valantin|Théâtre du Fust, Comédie-Française||Comédie Française||48.8635743|2.3333627|f387f070-2c16-4781-bd98-85de98ffaa88|Internacional
587|Miguel de Cervantes|Buscando al Quijote; Don Quijote|14/10/2016|Vladimir Steyaert|Compagnie Vladimir Steyaert||Espace Albert Camus de Chambon-Feugerolles. Saint-Étienne||45.3901964|4.3214063|584655b0-497e-4d35-a3f2-e57ec1370937|Internacional
588|Miguel de Cervantes|Quijote; Don Quijote|13/01/2006|Didier Galas|Théâtre Nanterre-Amandiers, Centre Dramatique National||Théâtre Nanterre-Amandiers||48.8929796|2.211299|d214d78e-241d-41ac-82c9-12363ea0694a|Internacional
589|Miguel de Cervantes|Don Quijote|13/07/2005|Almudena Ruiz Rey|Caban Théâtre|Festival Internacional de Teatro Clásico de Almagro, 13 de julio de 2005|Corral de Comedias de Almagro||38.8884435|-3.7144868|d9465921-43e3-4156-adc6-9b0fdfcd5ad8|Internacional
590|Miguel de Cervantes|En algún lugar... La Mancha (a partir de la obra El Quijote de Miguel de Cervantes); Don Quijote|2015|Irina Brook|Irina Brook|Festival Internacional de Teatro Clásico de Almagro, 3-4 de julio de 2009|Théâtre National de Nice||43.6990665|7.2757223|33ba9b71-710f-4416-b5ce-7d5a981216db|Internacional
591|Miguel de Cervantes|Don Quijote-Una obra de sueños según Telemann|19/09/2013|Frank Söhnle|Theater des Lachens|Festival Internacional de Teatro Clásico de Almagro, 20 de julio de 2015|Teather des Lachens de Frankfurt||52.3526392|14.5475031|52b3602f-418c-43ce-880a-b5c772f774ad|Internacional
592|Miguel de Cervantes|El vuelo de don Quijote; Don Quijote|8/06/2003|Lilliam Vega|Teatro Avante|Festival Internacional de Teatro Hispano de Miami|Teatro Avante (Florida)||25.7657288|-80.2092579|b8c137b5-1179-4156-a28a-ef4d824c371c|Internacional
593|Miguel de Cervantes|Cervantes, maestro del entremés [El rufián viudo, El vizcaíno fingido, La cueva de Salamanca, El juez de los divorcios, El viejo celoso|2003|Hugo Medrano|Hugo Medrano||||||6cea7927-2c92-4f22-aa14-8283fca182f9|Internacional
594|Miguel de Cervantes|Las verdaderas aventuras de Don Quijote de La Mancha|07/07/2017|Philippe Soldevila|Théâtre Sortie de Secours, Théâtre Pupulus Mordicus, Gataro|Festival Internacional de Teatro Clásico de Almagro, 7-9 de julio de 2017|Corral de Comedias de Almagro||38.8884435|-3.7144868|3087c380-c6e7-4f77-b6ef-36165ad8ee70|Internacional
595|Miguel de Cervantes|Pedro de Urdemalas|9/02/2004|Mike Alfreds|Royal Shakespeare Company||Swan Theatre (Stratford-upon-Avon)||52.1902201|-1.7067328|6f322019-31c3-40b8-811d-35416677494e|Internacional
596|Miguel de Cervantes|El ingenioso hidalgo don Quijote de La Mancha; Don Quijote|21/07/2015|Ian Nicholson|Little Soldier Productions|Festival Internacional de Teatro Clásico de Almagro, 21 de julio de 2015|Corral de Comedias de Almagro||38.8884435|-3.7144868|49fe2065-4d37-44f8-8247-4f7916a4e5fa|Internacional
